code,rows,train_rows,test_rows,test_start,test_end,task,model,metric,calendar_score,both_score,gain,evaluation_wall_s,resolution_deg,scheme,capacity_layout,capacity_years,run_id,workers,calendar_mae,both_mae,mae_reduction
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.788488666149749,0.9026117391574896,0.1141230730077405,9.716491874947678,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.2681877379901742,0.53596489649321,0.2677771585030357,9.716491874947678,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,17.875284454879893,13.803280074842675,4.072004380037216
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.2668967792070937,0.5335691285086277,0.2666723493015339,9.716491874947678,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,17.887216314420865,13.847265385707798,4.039950928713067
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.7953325344182544,0.9280085689934718,0.1326760345752174,10.06911358301295,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.7521459560523929,0.8677511470448958,0.1156051909925028,9.842608416976873,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.2668967792070937,0.6234322547125526,0.3565354755054588,9.971640417003073,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,17.887216314420865,12.15345640219826,5.733759912222604
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.788488666149749,0.9416561034152222,0.1531674372654732,9.971640417003073,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.1880983856235334,0.4673877957777641,0.2792894101542307,9.842608416976873,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.090024134966306,11.403840638733344,2.686183496232962
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.1781927962791758,0.4506681935733548,0.272475397294179,9.842608416976873,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.180399151819149,11.570321937309169,2.61007721450998
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.7521459560523929,0.8675273943947849,0.115381438342392,10.108692375011742,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.7258488546106153,0.8464711059882246,0.1206222513776092,10.108692375011742,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.1880983856235334,0.4641410570111044,0.276042671387571,10.108692375011742,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.090024134966306,11.402388665650683,2.687635469315623
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.1781927962791758,0.4530669477886803,0.2748741515095044,10.108692375011742,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.180399151819149,11.54726738804795,2.633131763771198
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.7521459560523929,0.8675569694078824,0.1154110133554895,9.963636124972254,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.7258488546106153,0.8474862273561455,0.1216373727455302,9.963636124972254,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.1880983856235334,0.4712436592529969,0.2831452736294635,9.963636124972254,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.090024134966306,11.354963355722932,2.7350607792433745
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.1781927962791758,0.4597937594650363,0.2816009631858605,9.963636124972254,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.180399151819149,11.477987889148029,2.702411262671122
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.7521459560523929,0.8676231898453718,0.1154772337929789,9.913449582993051,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.7258488546106153,0.8474254390639189,0.1215765844533035,9.913449582993051,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.1880983856235334,0.4654187309793743,0.2773203453558409,9.913449582993051,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.090024134966306,11.418648786759537,2.6713753482067712
pt,37943,30354,7589,2025-06-18 18:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.1781927962791758,0.4511465991719904,0.2729538028928145,9.913449582993051,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.180399151819149,11.562788737783682,2.6176104140354663
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.7953325344182544,0.928468760858941,0.1331362264406866,9.971640417003073,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.2681877379901742,0.623449924046307,0.3552621860561327,9.971640417003073,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,17.875284454879893,12.193337594981749,5.6819468598981455
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.7953325344182544,0.9042897404901022,0.1089572060718478,9.683299833966885,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.009739908680317,0.8384477532064722,0.8287078445261552,7.520949458004907,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,12.245521516628212,4.520625592099992,7.72489592452822
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.8220071105365223,0.9509083995589184,0.1289012890223961,7.520949458004907,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,-0.0396431663421719,0.6922070248348232,0.7318501911769951,9.794439708988648,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.769496025793167,14.57312398924101,14.196372036552155
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.5802757181854625,0.9474442383304728,0.3671685201450102,9.878056082990952,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6393063264197466,0.946820841568092,0.3075145151483454,9.878056082990952,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,-0.0319211060451638,0.6851234706005429,0.7170445766457068,9.878056082990952,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.687436291257697,14.813427921817755,13.87400836943994
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,-0.0396431663421719,0.6774076042547204,0.7170507705968923,9.878056082990952,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.769496025793167,14.970558040636387,13.798937985156778
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.5802757181854625,0.9405993563219528,0.3603236381364904,10.054385958996136,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6393063264197466,0.9380017322651718,0.2986954058454252,10.054385958996136,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,-0.0319211060451638,0.6562994184376997,0.6882205244828635,10.054385958996136,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.687436291257697,15.541080459660904,13.146355831596791
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,-0.0396431663421719,0.6467624913679939,0.6864056577101658,10.054385958996136,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.769496025793167,15.740473311039477,13.029022714753692
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.5802757181854625,0.9521787732319228,0.3719030550464601,9.052656874991952,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6393063264197466,0.9535745815876058,0.3142682551678591,9.052656874991952,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,-0.0319211060451638,0.7032995972077228,0.7352207032528867,9.052656874991952,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.687436291257697,14.318149351065776,14.36928694019192
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,-0.0396431663421719,0.6976046229423217,0.7372477892844936,9.052656874991952,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.769496025793167,14.421558559314954,14.347937466478212
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.6190012642341016,0.9763708407798984,0.3573695765457968,8.250701874960214,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.6276550292296796,0.9726424969816184,0.3449874677519386,8.250701874960214,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,-0.0319211060451638,0.6969198494638742,0.728840955509038,9.794439708988648,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.687436291257697,14.504315918409668,14.183120372848029
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.0473014961426631,0.919304457948441,0.8720029618057779,8.250701874960214,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.065121330646637,4.708723246646432,14.356398084000205
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6393063264197466,0.9521173929450428,0.3128110665252961,9.794439708988648,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,-0.0396431663421719,0.7992353442589109,0.8388785106010828,9.48399012500886,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.769496025793167,11.36599614614556,17.403499879647605
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.5802757181854625,0.9694772854769288,0.3892015672914664,9.467442166991532,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6393063264197466,0.9725104516701936,0.333204125250447,9.467442166991532,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,-0.0319211060451638,0.7971397035643375,0.8290608096095013,9.467442166991532,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.687436291257697,11.351446280178765,17.335990011078934
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,-0.0396431663421719,0.7978757087069834,0.8375188750491553,9.467442166991532,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.769496025793167,11.342408360610426,17.42708766518274
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.5802757181854625,0.9652632966722806,0.3849875784868181,9.590015875000972,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6393063264197466,0.9698452061376984,0.3305388797179519,9.590015875000972,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,-0.0319211060451638,0.7667269875853108,0.7986480936304746,9.590015875000972,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.687436291257697,12.277426467614044,16.410009823643655
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,-0.0396431663421719,0.7675798969463423,0.8072230632885142,9.590015875000972,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.769496025793167,12.295751135864744,16.473744889928426
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.5802757181854625,0.9691158123252852,0.3888400941398228,9.563528625003528,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6393063264197466,0.9733658040208936,0.334059477601147,9.563528625003528,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,-0.0319211060451638,0.7906305743217035,0.8225516803668673,9.563528625003528,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.687436291257697,11.489853745501083,17.19758254575661
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,-0.0396431663421719,0.7958730329275561,0.835516199269728,9.563528625003528,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.769496025793167,11.43216761920573,17.33732840658744
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.5802757181854625,0.9693799022990888,0.3891041841136263,9.48399012500886,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6393063264197466,0.973276828394954,0.3339705019752073,9.48399012500886,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,-0.0319211060451638,0.7963724934123242,0.828293599457488,9.48399012500886,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.687436291257697,11.381035991096132,17.306400300161563
dk,37924,30339,7585,2025-06-18 12:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.5802757181854625,0.950645503981672,0.3703697857962096,9.794439708988648,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.7405519221263166,0.8938189665006274,0.1532670443743108,7.520949458004907,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.0395415301218818,0.9168949567411836,0.8773534266193016,8.250701874960214,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.12471141666266,4.76732906310094,14.35738235356172
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.6276550292296796,0.970322700800376,0.3426676715706962,8.298145540989935,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.6276550292296796,0.9475506611081956,0.3198956318785161,8.181214375013951,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.0473014961426631,0.8447290870999088,0.7974275909572457,8.181214375013951,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.065121330646637,6.721752869171997,12.34336846147464
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.0395415301218818,0.8404823133548913,0.8009407832330094,8.181214375013951,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.12471141666266,6.810556942599243,12.314154474063416
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.6190012642341016,0.9456853653434716,0.3266841011093699,8.305290791962761,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.6276550292296796,0.9366287060041028,0.3089736767744232,8.305290791962761,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.0473014961426631,0.8082459223298678,0.7609444261872047,8.305290791962761,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.065121330646637,7.552329004046413,11.512792326600223
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.0395415301218818,0.803563802512096,0.7640222723902141,8.305290791962761,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.12471141666266,7.653897965779285,11.470813450883377
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.8220071105365223,0.949825468648998,0.1278183581124756,7.382260792015586,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.7405519221263166,0.9170920947564546,0.176540172630138,7.382260792015586,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.009739908680317,0.8519342129297688,0.8421943042494517,7.382260792015586,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,12.245521516628212,4.356189886728602,7.88933162989961
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.0113241157328115,0.8539075311463612,0.8425834154135496,7.382260792015586,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,12.237823805520224,4.325977190308705,7.91184661521152
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.8220071105365223,0.9499007566827636,0.1278936461462412,7.440081208012998,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.7405519221263166,0.914887258070649,0.1743353359443323,7.440081208012998,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.009739908680317,0.8549992546950765,0.8452593460147595,7.440081208012998,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,12.245521516628212,4.3116884646874025,7.93383305194081
nl,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.0113241157328115,0.8547417990196907,0.8434176832868792,7.440081208012998,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,12.237823805520224,4.311954728877577,7.925869076642648
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.6190012642341016,0.9545409674234944,0.3355397031893927,8.181214375013951,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.6190012642341016,0.974003658755876,0.3550023945217745,8.298145540989935,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.0395415301218818,0.8782815020139773,0.8387399718920954,8.14997308299644,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.12471141666266,5.908810842195454,13.215900574467206
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.6276550292296796,0.9604778217741848,0.3328227925445051,8.14997308299644,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.0473014961426631,0.9108486603586264,0.8635471642159633,8.298145540989935,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.065121330646637,5.041511311237583,14.023610019409054
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.0395415301218818,0.910399502756705,0.8708579726348231,8.298145540989935,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.12471141666266,5.068201946170024,14.056509470492635
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.6190012642341016,0.9766472658414586,0.3576460016073569,8.334649084019475,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.6276550292296796,0.9727279107659902,0.3450728815363105,8.334649084019475,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.0473014961426631,0.9196682296802404,0.8723667335375772,8.334649084019475,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.065121330646637,4.6667413152145825,14.398380015432052
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.0395415301218818,0.918517941518024,0.878976411396142,8.334649084019475,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.12471141666266,4.728485209169358,14.3962262074933
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.6190012642341016,0.9774998440349802,0.3584985798008786,8.326414999959525,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.6276550292296796,0.9736873249980734,0.3460322957683938,8.326414999959525,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.0473014961426631,0.922814148496052,0.875512652353389,8.326414999959525,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.065121330646637,4.580118338129207,14.48500299251743
